X_Freq_Hz;Y_Ampl_dBc_Hz
58210.304688;-159.953064
58884.363281;-159.970764
59566.226563;-160.003296
60255.988281;-160.031677
60953.667969;-160.036652
61659.496094;-160.011398
62373.496094;-159.964584
63095.761719;-159.90686
63826.324219;-159.849655
64565.414063;-159.809708
65313.0625;-159.801086
66069.367188;-159.820541
66834.359375;-159.846802
67608.289063;-159.830658
68391.171875;-159.808578
69183.125;-159.796768
69984.164063;-159.794968
70794.5625;-159.799316
71614.34375;-159.804626
72443.617188;-159.789261
73282.414063;-159.775574
74131.007813;-159.784988
74989.421875;-159.849533
75857.78125;-159.917252
76736.1875;-159.937302
77624.6875;-159.938232
78523.5625;-159.93544
79432.84375;-159.934738
80352.648438;-159.937851
81283.023438;-159.963791
82224.257813;-159.996307
83176.390625;-160.02182
84139.554688;-159.981979
85113.773438;-159.88446
86099.367188;-159.815674
87096.367188;-159.784561
88104.921875;-159.74939
89125.054688;-159.725662
90157.101563;-159.727264
91201.09375;-159.765945
92257.171875;-159.825882
93325.382813;-159.870972
94406.070313;-159.916122
95499.265625;-159.9888
96605.117188;-160.115662
97723.671875;-160.182922
98855.28125;-160.073807
100000.0;-159.923706
101157.96875;-159.903336
102329.351563;-159.873291
103514.1875;-159.834122
104712.851563;-159.780991
105925.398438;-159.723038
107151.984375;-159.656982
108392.65625;-159.59639
109647.8125;-159.542633
110917.5;-159.520294
112201.898438;-159.515564
113501.039063;-159.54689
114815.34375;-159.599045
116144.875;-159.661224
117489.804688;-159.723648
118850.171875;-159.772125
120226.421875;-159.80896
121618.609375;-159.825317
123026.921875;-159.833649
124451.398438;-159.838196
125892.515625;-159.842789
127350.3125;-159.851456
128824.992188;-159.862106
130316.609375;-159.874054
131825.640625;-159.883728
133352.140625;-159.888748
134896.328125;-159.88887
136458.390625;-159.883591
138038.390625;-159.872208
139636.828125;-159.859055
141253.78125;-159.848083
142889.46875;-159.842331
144543.921875;-159.844574
146217.703125;-159.856491
147910.859375;-159.871658
